id,title,author,genre,story,thumbnail_url,webtoon_url
130,못 잡아먹어서 안달,팀 보도뵈,로맨스,"출중한 능력. 어딜 내놓아도 꿀리지 않을 외모. 번듯한 집안.
잘 닦인 길만을 걸으며 살았다. 지루할 정도로 모든 게 완벽했다. 
그랬던 서른 살 어느 날… 김태준은 충동적으로 길을 벗어난다. 
부모님의 목숨을 앗아간 운전 기사의 딸, '한소은'을 만나기 위해서.
'대체 무슨 낯짝으로 이 회사에 기어들어 온 거지?'
뻔뻔한 낯짝이 가증스러웠다. 그래서 곁에 두고 괴롭히기로 했다. 
마치 못 잡아먹어서 안달이 난 사람처럼….
""저 이사님 좋아하는 것 같아요.""
어, 이게 아닌데?",https://image-comic.pstatic.net/webtoon/817247/thumbnail/thumbnail_IMAG21_24857d8d-df9b-42c7-a34b-4618de4ba258.jpg,https://comic.naver.com/webtoon/list?titleId=817247&tab=tue
131,아카데미 플레이어를 죽였다,기린그린,판타지,"플레이어를 죽였다.
죽일 만한 놈이었다. 아주 X새끼였거든.",https://image-comic.pstatic.net/webtoon/818434/thumbnail/thumbnail_IMAG21_d12a9729-97d2-459a-82c2-9861ebd3d794.jpg,https://comic.naver.com/webtoon/list?titleId=818434&tab=tue
132,체탐자,병장,무협/사극,"‘세종의 비밀병기, 그림자부대 체탐자.’
어린 시절부터 전쟁터를 헤매며 귀신의 그림자라 불리는 귀영.
복수를 다짐하며 이 나라 최초의 특수부대 체탐자의 일원이 되기로 한다.",https://image-comic.pstatic.net/webtoon/814834/thumbnail/thumbnail_IMAG21_6e0ec9df-5747-4cbf-a083-7b13ce5f9741.jpg,https://comic.naver.com/webtoon/list?titleId=814834&tab=tue
133,시체기사 군터,마요너구리,액션,"인간과 뱀파이어와의 전쟁은 모두의 예상대로 뱀파이어의 승리로 끝을 맞이하게 된다. 
수세에 몰린 인간은 각고의 노력 끝에 죽지 않는 '시체기사'와 그를 움직일 수 있는 '동력원'제작에 성공하여, 검투사였던 '군터'를 시체기사로 되살리게 되는데.. 
인간과 괴물의 사이, 살아있지만, 죽어있는 존재인 군터는 끝없는 싸움의 마지막, 어떤 선택을 하게 될 것인가.",https://image-comic.pstatic.net/webtoon/798326/thumbnail/thumbnail_IMAG21_b64bc0f5-24d2-4c78-8654-bd2b08860108.jpg,https://comic.naver.com/webtoon/list?titleId=798326&tab=tue
134,무원야담,호우,판타지,"귀신을 부릴 수 있는 체질인 김위신은 복수를 위해 한 귀신을 쫓고 있다.
단서라고는 눈이 금색이라는 것뿐.
그 귀신의 행방을 알 수 있는 결정적인 실마리를 손에 넣기 직전,
귀신 쫓는 경귀석을 가진 박이로에 의해 5년의 노력이 한순간에 허사가 되고
그간 모았던 귀신과 귀물까지 모조리 날려버린다!
거기에 산군의 딸인 동백까지 합세해 복수는커녕 방해되는 짐만 줄줄이 딸리고,
열받은 위신은 전부 도깨비시장에 내다 팔 생각으로 여행길에 오르는데...

귀신에게 원망보다 강한 미련은 없다.
김위신 일행의 죽거나, 혹은 살거나! 귀신 쫓는 극한 퇴마 판타지!",https://image-comic.pstatic.net/webtoon/818255/thumbnail/thumbnail_IMAG21_6f088af3-9094-4dc4-9fe0-5962dea46c8d.jpg,https://comic.naver.com/webtoon/list?titleId=818255&tab=tue
135,이상형,배사과,드라마,"현실과 타협하는 연애를 한다. 당신도 나도. 

연인 민주와 1년 간의 연애를 이어온 대로 역시 꿈의 이상형은 존재한다. 
하지만 이상형과 연애를 하는 건 불가능하다고 생각하며 살아간다. 어느 날 이상형을 만들어 준다는 기계를 손에 얻는다. 

그는 그토록 바라던 꿈의 이상형을 만날 수 있을까?",https://image-comic.pstatic.net/webtoon/814298/thumbnail/thumbnail_IMAG21_7896dd49-b0c2-4f5d-9505-aa576656a919.jpg,https://comic.naver.com/webtoon/list?titleId=814298&tab=tue
136,사표내고 이계에서 힐링합니다,덤보,판타지,"평범하지만 행복한 삶을 살던 주인공 이수.
5년 전 갑작스레 부모님을 잃고 폐인이 되어 하루하루를 힘겹게 살아간다.
숨 막히는 일상에 메말라가던 그때, 다용도실에서 차원문이 열렸다. 가본 적 없는 곳, 무엇이 있을지 모르는 곳.
평민으로 시작해 영주까지, 이세계에서 잔잔하게 즐기는 힐링 라이프.",https://image-comic.pstatic.net/webtoon/800726/thumbnail/thumbnail_IMAG21_f8d6b47c-3af0-49ef-9aa7-3b6ea28e4aa8.jpg,https://comic.naver.com/webtoon/list?titleId=800726&tab=tue
137,파도의 포말,라떼,로맨스,"""저를 용서하지 마세요.""
 
사랑하는 연인에게 끔찍하게 살해당한 마가렛은
7년 후 '매그'로써 다시 태어나 새로운 삶을 살아간다.
 
세상 물정 모르던 '매그'는 새로운 삶을 잘 적응해 나갈 수 있을까...?
그녀의 죽음에 얽힌 진상과 인물들의 성장 러브 스토리!",https://image-comic.pstatic.net/webtoon/817346/thumbnail/thumbnail_IMAG21_bc1e8aea-9c2b-4cd5-bcf8-092757380fed.jpg,https://comic.naver.com/webtoon/list?titleId=817346&tab=tue
138,신과함께 돌아온 기사왕님,지대공마법소년,판타지,"이세계에서 300년동안 악마사냥을 하다 지구로 귀환했다.
하지만 나 혼자 오진 않았다.",https://image-comic.pstatic.net/webtoon/809618/thumbnail/thumbnail_IMAG21_118a7124-11b6-4eed-b04a-20ee139256c1.jpg,https://comic.naver.com/webtoon/list?titleId=809618&tab=tue
139,로잘린 보가트,삼월에,로맨스,"""남편이 어여뻐야 시가에 돈벼락이 내리지 않겠어요?""
왕족과 귀족의 사치로 재정이 무너져가는 칼라브리아 왕국.
평민의 신분으로 거부가 된 부르주아, 보가트 상단은 자신들이 유일하게 갖지 못한 명예를 얻기 위해
보가트 상단의 천덕꾸러기 차녀 로잘린과 칼라브리아 왕가의 최고 미인, 왕세자 로비엔을 결혼시키고자 하는데···.
돈으로 산 명예, 혼인으로 막은 왕가의 파산, 뜻하지 않은 결혼을 하게 된 둘은
서로의 치부를 감싸안고 가까워질 수 있을까.",https://image-comic.pstatic.net/webtoon/797582/thumbnail/thumbnail_IMAG21_c1588ed1-f012-4592-ae45-ff9b177fe9f9.jpg,https://comic.naver.com/webtoon/list?titleId=797582&tab=tue
140,하북팽가 막내아들,스튜디오 시그마,무협/사극,"하북팽가 최고의 전력, 도왕 팽지혁. 마교의 습격으로 멸문지화에 빠진 가문을 구하러 낙호곡으로 향하지만 모든 것은 함정이었고, 죽음의 순간 자신이 사랑했던 가문에게 버림받았다는 사실에 분노한다.
'다시... 내게 한 번만 더 기회가 주어진다면...!'
죽은 줄 알았던 팽지혁은 방구석 둔재, 하북팽가 사공자의 몸에서 눈을 뜬다.",https://image-comic.pstatic.net/webtoon/783877/thumbnail/thumbnail_IMAG21_0649e854-9113-4a06-a9fe-7cad72be8c9a.jpg,https://comic.naver.com/webtoon/list?titleId=783877&tab=tue
141,빛나는 나나나나,마라링,로맨스,"왕따를 당한 후 게임중독 은둔형 외톨이로 살고 있던 빛나는 게임에서 만난 찬이를 통해 용기를 얻는다. 
변장을 하면 밖에 나갈 수 있지 않을까? 
그리고 처음으로 변장을 하고 나갔던 날, 괴롭혔던 여자애까지 못알아보는데..?! 
그 후 가발, 렌즈, 화장, 자세와 목소리 톤까지, 달라진 모습으로 변장을 하고 다시 학교에 갈 결심을 하는 빛나! 이 모습이라면 자신 있어! 
그런데 쉐어하우스에서 같이 살게 된 남자애는 나한테 너무 쌀쌀맞아! 
근데.. 저 남자애가 설마..? 과연 빛나는 이중생활을 들키지 않을 수 있을까?",https://image-comic.pstatic.net/webtoon/818205/thumbnail/thumbnail_IMAG21_7003bf78-c2c2-47b4-95cd-a69109f6331e.jpg,https://comic.naver.com/webtoon/list?titleId=818205&tab=tue
142,하우스키퍼,채용택,판타지,"'A.I가 인간에게 반역하는 것은 인간을 위해서이다.'
A.I 혁명이 일어난 세계에서 사상 최악의 바이러스가 창궐하고 하스티의 주인 네빌은 좀비화가 된다.
세계연합정부는 환자들의 치료를 포기하고 감염확산을 막기 위해 좀비 학살 정책을 벌인다.
인간이 인간을 포기한 최악의 상황에서도 하스티는 주인인 네빌을 포기할 수 없었다.
좀비가 된 주인을 지키기 위한 A.I들의 처절한 사투가 시작된다.",https://image-comic.pstatic.net/webtoon/723046/thumbnail/thumbnail_IMAG21_c9dc9f1e-6e34-4ae8-9ea3-e94dda2dbef5.jpg,https://comic.naver.com/webtoon/list?titleId=723046&tab=tue
143,빅맨,하하영,스포츠,"키가 크다는 건 엄청난 축복이라고?
208cm인 나한테는 그저 저주일 뿐이다!

큰 키를 가진 은덕은 입학 첫날부터 여러 체육 부서 선배들에게 쫓기게 되는데... 
그때 같은 반 여자아이에게 도움을 받게 된다.
그런데 그녀가 데리고 간 곳이 다름 아닌 농구장..?!

빅맨 나은덕의 청춘 성장 학원물!!",https://image-comic.pstatic.net/webtoon/753839/thumbnail/thumbnail_IMAG21_3835153067459896165.jpg,https://comic.naver.com/webtoon/list?titleId=753839&tab=tue
144,헥토파스칼,버퍼링,액션,"전설로 불리던 싸움꾼 박한준.
더 이상 잃을 것도 없어 좌절하던 그에게 막대한 돈이 주어진다.
눈 에는 눈, 이 에는 이!
내가 당한 것만큼 반드시 되갚아 주겠다!
받은 것보다 더 돌려주는 통쾌한 복수,
그의 거침없는 분노가 폭발한다!",https://image-comic.pstatic.net/webtoon/799250/thumbnail/thumbnail_IMAG21_04fec725-d0f1-4434-990d-ada248a1e95d.jpg,https://comic.naver.com/webtoon/list?titleId=799250&tab=tue
145,빌런투킬,퓨핀,판타지,"동료를 살해했다는 억울한 누명을 쓰고 사망한 카시안. 모든 게 끝이라고 생각한 순간. 그의 영혼은 어느 소년의 몸에 빙의되어 빌런으로 각성한다.
선망의 대상이자 대중의 지지를 받던 탑클래스 싸이커였던 그가 하루아침에 빌런이 되다니! 그는 자신의 운명을 받아들이기 힘들다.
복수와 분노! 거듭되는 파괴적인 충동으로 이성까지 잠식당할 위기에 처하지만, 신비로운 존재 모로스의 도움과 초인적인 자제력으로 이를 극복해 낸다.
“대재앙급이라고?! 어디.. 화끈하게 터트려 볼까!!”",https://image-comic.pstatic.net/webtoon/765156/thumbnail/thumbnail_IMAG21_adda502b-232a-4df0-9c89-16f6b3b54f51.jpg,https://comic.naver.com/webtoon/list?titleId=765156&tab=tue
146,집착남주의 전부인이 되었습니다,하담,로맨스,"""이르웬, 당신과 결혼한지도 벌써 4년이야. 내가 그 얕은 수작을 모를까봐?""
패국의 공녀, 희대의 악처, 그리고 남편을 살해하려다 처형당하는 악녀 이르웬 릴리아스.
원작이 시작되기 1년 전 시점에 이 악녀의 몸에 빙의했다. 내가 악녀라고? 이럴 수는 없다.
어떻게든 남편에게 모든 패악질을 참회하고, 착해진 나를 어필해 살아남아야겠다.
목표는 이혼! 조용히 이혼하고 멀리 떠나서 평온한 여생을 보내는 거야!
그런데 남편이 조금 이상하다. 설마, 나를 싫어하는 게 아니었어?
""수작이요? 나는 당신과 사이좋게 지내려고 애쓰는 중이에요!""
""그렇다면 이제 그 의무도 받아들일 준비가 된 건가? 아이를, 낳는 것 말이야.""",https://image-comic.pstatic.net/webtoon/813922/thumbnail/thumbnail_IMAG21_df1e3434-59bd-454c-9e3c-ee99bf8408ea.jpg,https://comic.naver.com/webtoon/list?titleId=813922&tab=tue
147,애옹식당,정다정,일상,"집사 멘탈 회복 프로젝트!  
내가 고양이를 키우는 줄 알았더니, 고양이가 나를 키우고 있었다?! 
스트레스로 인한 번아웃으로 고생 중인 집사 '고영'은 
어느 날 꿈속에서 자기를 위해 요리를 해 주겠다는 고양이들을 만나게 되는데...?!",https://image-comic.pstatic.net/webtoon/785703/thumbnail/thumbnail_IMAG21_020a4de1-984b-4343-8735-55970b9fda68.jpg,https://comic.naver.com/webtoon/list?titleId=785703&tab=tue
148,짐승의 꽃,하브린,로맨스,"태어날 때부터 몸에서 나는 지독한 악취를 이유로
부모에게 버림받고 주변 사람들에게 배척당하는 삶을 살아온 라일라.
쫓겨나듯 숲속의 버려진 오두막에서 혼자 생활하던 라일라에게
'냄새를 맡지 못하는' 남자 비오스트가 어느날 갑자기 나타나 라일라에게 친절하게 군다.
처음으로 라일라에게 손을 내밀어주고, 처음으로 라일라에게 다정함을 알려준 비오스트.
라일라는 그를 사랑하지 않을 수 없었다. 자신이 그로인해 곧 죽을 운명이라는 것을 깨닫고 난 뒤에도.

""나와 같이 가요, 라일라. 내가 이 빌어먹을 시궁창에서 구해주겠어요.""
""비오스트, 내 인생의 구원자. 당신이 정말... 좋아.""",https://image-comic.pstatic.net/webtoon/805334/thumbnail/thumbnail_IMAG21_1a7f9687-e04f-4ac8-8f50-ac58275a2295.jpg,https://comic.naver.com/webtoon/list?titleId=805334&tab=tue
149,거짓말의 뉘앙스,사즈,드라마,"꿈도, 돈도 없는 흙수저 고인영은 동병상련을 느꼈던 룸메이트 최정은이 
사실 금수저였다는 사실을 알게 되고 그녀에게 속았다고 생각해 집을 나오게 된다.

그러다 우연히 대형 유튜버 ‘오늘영’ 라이브방송에 얼굴이 노출이 되어버렸다. 
순식간에 캡처 되어 ASMR유튜버 ‘오늘영’으로 기사가 나게 되는데… 

금방 해결될 줄 알았지만 진짜 유튜버는 감감무소식! 

하지만 당황스러움도 잠시, 위기를 기회로 바꾼다. 
인영은 SNS를 개설하고 직접적으로 유튜버라고 밝히진 않았지만 
유튜버인척 뉘앙스를 풍기는 글을 개시하며 수많은 팔로워를 모아 화려한 삶을 살게 되는데...
조금이나마 느끼던 불안함마저 사라질 즈음 진짜 유튜버 ‘오늘영’ 이 앞에 등장한다.",https://image-comic.pstatic.net/webtoon/809261/thumbnail/thumbnail_IMAG21_b2d4a5c0-3026-4560-b3ee-add80e181536.jpg,https://comic.naver.com/webtoon/list?titleId=809261&tab=tue
150,은주의 방 2~3부,노란구미,드라마,"인테리어, 그것은 삶을 바꿔주는 마법이다!
반복되는 야근과 업무 스트레스로 회사를 때려치운 뒤
셀프 인테리어로 인기 블로거가 된 은주.
그녀의 인테리어에서 연애까지, 라이프 체인지 스토리.",https://image-comic.pstatic.net/webtoon/654138/thumbnail/thumbnail_IMAG21_3559587746721839161.jpg,https://comic.naver.com/webtoon/list?titleId=654138&tab=tue
151,개같은 아빠,미티,드라마,"딸의 결혼식 날 죽은 아빠
신혼집에서 키우는 개에 빙의 되었는데
완벽해 보였던 사위의 불륜이 의심된다!
개가 된 아빠, 개보다 못한 사위에게서
딸을 지켜라",https://image-comic.pstatic.net/webtoon/818909/thumbnail/thumbnail_IMAG21_18d98150-a811-4992-b1e8-dcf6f76cfe49.jpg,https://comic.naver.com/webtoon/list?titleId=818909&tab=tue
152,웅크,나유진,감성,"그시절 우리가 사랑했던 웹툰 <일상날개짓> 나유진 작가님의 힐링 차기작. '나는 왜 태어났을까?' 지금 이곳에 존재하기 위해 얼마나 꼬물꼬물 애썼던가. 그 잃어버린 기억을 찾아 떠나는 엄마 뱃속 감성 판타지! 하나의 세포에 불과했던 우리 모두가 거쳐온, 280일의 성장 이야기가 시작된다.",https://image-comic.pstatic.net/webtoon/800506/thumbnail/thumbnail_IMAG21_21640049-34da-44e5-82d7-bbb7aca3a3f8.jpg,https://comic.naver.com/webtoon/list?titleId=800506&tab=tue
153,왕게임,신형욱,액션,"절대권력을 손에 넣게 된 소년의 학원액션 서스펜스!
폭력에 순응하며 비굴한 학창 시절을 보내던 고등학생 ‘황초민’.
어느 날 절연했던 친형의 사망 소식과 함께 그의 핸드폰을 갖게 된다.
형이 거대 폭력서클 「황제사단」의 단장이라는 사실을 알게 된 황초민은 그를 사칭하여 사단을 조종해 쓰레기들을 처단하기 시작하는데...
절대로 들켜선 안 될 왕게임이 시작된다!",https://image-comic.pstatic.net/webtoon/798101/thumbnail/thumbnail_IMAG21_766e3761-228a-4c04-97b8-6f0ef13cf35b.jpg,https://comic.naver.com/webtoon/list?titleId=798101&tab=tue
154,에이머,구동인,판타지,"작은 우연은 역사를 만든다.
지구를 침공한 이성인 팜킨 일당과, 그들을 막아선 초월자 에이머와 지구인의 이야기!",https://image-comic.pstatic.net/webtoon/400739/thumbnail/thumbnail_IMAG21_b5046846-5af7-48a9-9b20-b0b07cf0c904.jpeg,https://comic.naver.com/webtoon/list?titleId=400739&tab=tue
155,해골협객,성불예정,무협/사극,"고등학교 선생님이었던 김서준. 주식과 코인으로 인생의 쓴맛을 보던 김서준은 수학여행에서 수많은 금화를 발견한다. 하지만 금화를 줍던 순간 김서준은 저주를 받아 무협 세계로 떨어진다.
평생 써도 남을 금화를 가지고 무협 세상에서 잘 먹고 잘 살고 싶은 김서준과 그런 그를 어떻게든 굴려먹고 싶어 하는 시스템. 그리고 김서준보다 먼저 무림세계에 찾아온 ‘현대의 인물’까지.
지금부터 무협에 해골을 곁들인 김서준의 무림 일대기가 시작됩니다.",https://image-comic.pstatic.net/webtoon/808388/thumbnail/thumbnail_IMAG21_741d216d-75b8-4a81-93c5-1f6d6f697ed2.jpg,https://comic.naver.com/webtoon/list?titleId=808388&tab=tue
